Periods,Region,Price
1995,Zevenaar,95642.0
1996,Zevenaar,103233.0
1997,Zevenaar,110631.0
1998,Zevenaar,130840.0
1999,Zevenaar,151236.0
2000,Zevenaar,165833.0
2001,Zevenaar,182921.0
2002,Zevenaar,185633.0
2003,Zevenaar,196177.0
2004,Zevenaar,204596.0
2005,Zevenaar,199915.0
2006,Zevenaar,212997.0
2007,Zevenaar,220824.0
2008,Zevenaar,212618.0
2009,Zevenaar,198853.0
2010,Zevenaar,204324.0
2011,Zevenaar,203722.0
2012,Zevenaar,181946.0
2013,Zevenaar,185148.0
2014,Zevenaar,186537.0
2015,Zevenaar,191992.0
2016,Zevenaar,194408.0
2017,Zevenaar,221023.0
1995,Zutphen,78355.0
1996,Zutphen,89251.0
1997,Zutphen,97600.0
1998,Zutphen,106994.0
1999,Zutphen,133156.0
2000,Zutphen,148906.0
2001,Zutphen,181154.0
2002,Zutphen,187941.0
2003,Zutphen,189005.0
2004,Zutphen,193787.0
2005,Zutphen,199267.0
2006,Zutphen,211139.0
2007,Zutphen,228103.0
2008,Zutphen,228866.0
2009,Zutphen,216423.0
2010,Zutphen,228865.0
2011,Zutphen,223760.0
2012,Zutphen,204978.0
2013,Zutphen,192342.0
2014,Zutphen,200230.0
2015,Zutphen,200403.0
2016,Zutphen,201908.0
2017,Zutphen,216826.0
